country;country_code;year_week;age_group;new_cases;population;rate_14_day_per_100k;source
Greece;EL;2021-15;65-79yr;2365;1632152;300.7685558698;TESSy COVID-19
Greece;EL;2021-16;65-79yr;2076;1632152;272.0947558806;TESSy COVID-19
Greece;EL;2021-17;65-79yr;1641;1632152;227.736142222;TESSy COVID-19
Greece;EL;2021-18;65-79yr;1495;1632152;192.1389674491;TESSy COVID-19
Greece;EL;2021-19;65-79yr;1246;1632152;167.9377901078;TESSy COVID-19
Greece;EL;2021-20;65-79yr;897;1632152;131.2990456771;TESSy COVID-19
Greece;EL;2021-21;65-79yr;673;1632152;96.1920213313;TESSy COVID-19
Greece;EL;2021-22;65-79yr;426;1632152;67.3344149319;TESSy COVID-19
Greece;EL;2021-23;65-79yr;314;1632152;45.3389145129;TESSy COVID-19
Greece;EL;2021-24;65-79yr;163;1632152;29.2252192198;TESSy COVID-19
Greece;EL;2021-25;65-79yr;106;1632152;16.4813081135;TESSy COVID-19
Greece;EL;2021-26;65-79yr;101;1632152;12.6826423029;TESSy COVID-19
Greece;EL;2021-27;65-79yr;231;1632152;20.3412427274;TESSy COVID-19
Greece;EL;2021-28;65-79yr;422;1632152;40.0085286174;TESSy COVID-19
Greece;EL;2021-29;65-79yr;600;1632152;62.6167170705;TESSy COVID-19
Greece;EL;2021-30;65-79yr;664;1632152;77.4437674922;TESSy COVID-19
Greece;EL;2021-31;65-79yr;906;1632152;96.1920213313;TESSy COVID-19
Greece;EL;2021-32;65-79yr;1179;1632152;127.7454550802;TESSy COVID-19
Greece;EL;2021-33;65-79yr;1414;1632152;158.8700072052;TESSy COVID-19
Greece;EL;2021-34;65-79yr;1362;1632152;170.0821982266;TESSy COVID-19
Greece;EL;2021-35;65-79yr;1148;1632152;153.7846965234;TESSy COVID-19
Greece;EL;2021-36;65-79yr;1066;1632152;135.6491307182;TESSy COVID-19
Greece;EL;2021-37;65-79yr;1115;1632152;133.6272602062;TESSy COVID-19
Greece;EL;2021-38;65-79yr;993;1632152;129.1546375583;TESSy COVID-19
Greece;EL;2021-39;65-79yr;1103;1632152;128.4194119175;TESSy COVID-19
Greece;EL;2021-40;65-79yr;1173;1632152;139.4477965288;TESSy COVID-19
Greece;EL;2021-41;65-79yr;1374;1632152;156.051642249;TESSy COVID-19
Greece;EL;2021-42;65-79yr;1853;1632152;197.7144285581;TESSy COVID-19
Greece;EL;2021-43;65-79yr;2218;1632152;249.4252986241;TESSy COVID-19
Greece;EL;2021-44;65-79yr;3573;1632152;354.8076404649;TESSy COVID-19
Greece;EL;2021-45;65-79yr;4055;1632152;467.3584323029;TESSy COVID-19
Greece;EL;2021-46;65-79yr;3992;1632152;493.0300609257;TESSy COVID-19
Greece;EL;2021-47;65-79yr;3795;1632152;477.1001720428;TESSy COVID-19
Greece;EL;2021-48;65-79yr;3585;1632152;452.1637690607;TESSy COVID-19
Greece;EL;2021-49;65-79yr;2689;1632152;384.400472505;TESSy COVID-19
Greece;EL;2021-50;65-79yr;2174;1632152;297.9501909136;TESSy COVID-19
Greece;EL;2021-51;65-79yr;2146;1632152;264.6812306697;TESSy COVID-19
Greece;EL;2021-52;65-79yr;5935;1632152;495.1132002412;TESSy COVID-19
Greece;EL;2022-01;65-79yr;12334;1632152;1119.3197692372;TESSy COVID-19
Greece;EL;2022-02;65-79yr;9710;1632152;1350.6095020562;TESSy COVID-19
Greece;EL;2022-03;65-79yr;7936;1632152;1081.1493047216;TESSy COVID-19
Greece;EL;2022-04;65-79yr;7509;1632152;946.2966684475;TESSy COVID-19
Greece;EL;2022-05;65-79yr;8681;1632152;991.9419269774;TESSy COVID-19
Greece;EL;2022-06;65-79yr;8421;1632152;1047.8190756743;TESSy COVID-19
Greece;EL;2022-07;65-79yr;8143;1632152;1014.8564594474;TESSy COVID-19
Greece;EL;2022-08;65-79yr;6834;1632152;917.6228684583;TESSy COVID-19
Greece;EL;2022-09;65-79yr;7277;1632152;864.5640847176;TESSy COVID-19
Greece;EL;2022-10;65-79yr;8905;1632152;991.4517765502;TESSy COVID-19
Greece;EL;2022-11;65-79yr;14261;1632152;1419.3530994662;TESSy COVID-19
Greece;EL;2022-12;65-79yr;16169;1632152;1864.409687333;TESSy COVID-19
Greece;EL;2022-13;65-79yr;17946;1632152;2090.1852278464;TESSy COVID-19
Greece;EL;2022-14;65-79yr;13683;1632152;1937.8709826046;TESSy COVID-19
Greece;EL;2022-15;65-79yr;8556;1632152;1362.5569187184;TESSy COVID-19
Greece;EL;2022-16;65-79yr;6273;1632152;908.5550855558;TESSy COVID-19
Greece;EL;2022-17;65-79yr;7143;1632152;821.9822663575;TESSy COVID-19
Greece;EL;2022-18;65-79yr;4715;1632152;726.5254706669;TESSy COVID-19
Greece;EL;2022-19;65-79yr;3774;1632152;520.1108720266;TESSy COVID-19
Greece;EL;2022-20;65-79yr;3159;1632152;424.7766139428;TESSy COVID-19
Greece;EL;2022-21;65-79yr;2863;1632152;368.9607340493;TESSy COVID-19
Greece;EL;2022-22;65-79yr;3193;1632152;371.0438733647;TESSy COVID-19
Greece;EL;2022-23;65-79yr;3790;1632152;427.8400541126;TESSy COVID-19
Greece;EL;2022-24;65-79yr;5542;1632152;571.7604732893;TESSy COVID-19
Greece;EL;2022-25;65-79yr;9292;1632152;908.8614295727;TESSy COVID-19
Greece;EL;2022-26;65-79yr;13689;1632152;1408.018370838;TESSy COVID-19
Greece;EL;2022-27;65-79yr;17991;1632152;1940.9956915778;TESSy COVID-19
Greece;EL;2022-28;65-79yr;18535;1632152;2237.9043128336;TESSy COVID-19
Greece;EL;2022-29;65-79yr;17541;1632152;2210.3333513055;TESSy COVID-19
Greece;EL;2022-30;65-79yr;16157;1632152;2064.6361368304;TESSy COVID-19
Greece;EL;2022-31;65-79yr;13838;1632152;1837.7577578559;TESSy COVID-19
Greece;EL;2022-32;65-79yr;10747;1632152;1506.2935314848;TESSy COVID-19
Greece;EL;2022-33;65-79yr;7798;1632152;1136.2299589744;TESSy COVID-19
Greece;EL;2022-34;65-79yr;6826;1632152;895.9949808596;TESSy COVID-19
Greece;EL;2022-35;65-79yr;5800;1632152;773.5799116749;TESSy COVID-19
Greece;EL;2022-36;65-79yr;4950;1632152;658.6396365044;TESSy COVID-19
Greece;EL;2022-37;65-79yr;4846;1632152;600.1891980649;TESSy COVID-19
Greece;EL;2022-38;65-79yr;5226;1632152;617.0993878021;TESSy COVID-19
Greece;EL;2022-39;65-79yr;7312;1632152;768.1882569761;TESSy COVID-19
Greece;EL;2022-40;65-79yr;7926;1632152;933.6140261446;TESSy COVID-19
Greece;EL;2022-41;65-79yr;8961;1632152;1034.6462829442;TESSy COVID-19
Greece;EL;2022-42;65-79yr;8390;1632152;1063.0750077199;TESSy COVID-19
Greece;EL;2022-43;65-79yr;8430;1632152;1030.5412731167;TESSy COVID-19
Greece;EL;2022-44;65-79yr;9750;1632152;1113.866845735;TESSy COVID-19
Greece;EL;2022-45;65-79yr;8592;1632152;1123.7923918851;TESSy COVID-19
Greece;EL;2022-46;65-79yr;8237;1632152;1031.0926923473;TESSy COVID-19
Greece;EL;2022-47;65-79yr;6528;1632152;904.6338821384;TESSy COVID-19
Greece;EL;2022-48;65-79yr;6258;1632152;783.3829202182;TESSy COVID-19
Greece;EL;2022-49;65-79yr;7301;1632152;830.7437052431;TESSy COVID-19
Greece;EL;2022-50;65-79yr;7002;1632152;876.3276949696;TESSy COVID-19
Greece;EL;2022-51;65-79yr;5956;1632152;793.9211544023;TESSy COVID-19
Greece;EL;2022-52;65-79yr;7609;1632152;831.1113180635;TESSy COVID-19
Greece;EL;2023-01;65-79yr;8305;1632152;975.0317372402;TESSy COVID-19
Greece;EL;2023-02;65-79yr;7870;1632152;991.0228949265;TESSy COVID-19
Greece;EL;2023-03;65-79yr;5345;1632152;809.667236875;TESSy COVID-19
Greece;EL;2023-04;65-79yr;3380;1632152;534.570309628;TESSy COVID-19
Greece;EL;2023-05;65-79yr;2466;1632152;358.1774246516;TESSy COVID-19
Greece;EL;2023-06;65-79yr;2311;1632152;292.6810738216;TESSy COVID-19
Greece;EL;2023-07;65-79yr;2849;1632152;316.1470255221;TESSy COVID-19
Greece;EL;2023-08;65-79yr;3511;1632152;389.669589597;TESSy COVID-19
Greece;EL;2023-09;65-79yr;2768;1632152;384.706816522;TESSy COVID-19
Greece;EL;2020-01;80+yr;0;775704;NA;TESSy COVID-19
Greece;EL;2020-02;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-03;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-04;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-05;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-06;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-07;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-08;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-09;80+yr;0;775704;0;TESSy COVID-19
Greece;EL;2020-10;80+yr;3;775704;0.3867454596;TESSy COVID-19
Greece;EL;2020-11;80+yr;11;775704;1.8048121448;TESSy COVID-19
Greece;EL;2020-12;80+yr;22;775704;4.2542000557;TESSy COVID-19
Greece;EL;2020-13;80+yr;34;775704;7.2192485794;TESSy COVID-19
Greece;EL;2020-14;80+yr;29;775704;8.1216546518;TESSy COVID-19
Greece;EL;2020-15;80+yr;33;775704;7.9927394986;TESSy COVID-19
Greece;EL;2020-16;80+yr;7;775704;5.1566061281;TESSy COVID-19
Greece;EL;2020-17;80+yr;22;775704;3.7385394429;TESSy COVID-19
Greece;EL;2020-18;80+yr;12;775704;4.3831152089;TESSy COVID-19
Greece;EL;2020-19;80+yr;8;775704;2.5783030641;TESSy COVID-19
Greece;EL;2020-20;80+yr;6;775704;1.8048121448;TESSy COVID-19
Greece;EL;2020-21;80+yr;1;775704;0.9024060724;TESSy COVID-19
Greece;EL;2020-22;80+yr;0;775704;0.1289151532;TESSy COVID-19
Greece;EL;2020-23;80+yr;6;775704;0.7734909192;TESSy COVID-19
Greece;EL;2020-24;80+yr;5;775704;1.4180666852;TESSy COVID-19
Greece;EL;2020-25;80+yr;5;775704;1.289151532;TESSy COVID-19
Greece;EL;2020-26;80+yr;9;775704;1.8048121448;TESSy COVID-19
Greece;EL;2020-27;80+yr;10;775704;2.4493879109;TESSy COVID-19
Greece;EL;2020-28;80+yr;9;775704;2.4493879109;TESSy COVID-19
Greece;EL;2020-29;80+yr;9;775704;2.3204727576;TESSy COVID-19
Greece;EL;2020-30;80+yr;5;775704;1.8048121448;TESSy COVID-19
Greece;EL;2020-31;80+yr;7;775704;1.5469818384;TESSy COVID-19
Greece;EL;2020-32;80+yr;30;775704;4.7698606685;TESSy COVID-19
Greece;EL;2020-33;80+yr;76;775704;13.6650062395;TESSy COVID-19
Greece;EL;2020-34;80+yr;46;775704;15.7276486907;TESSy COVID-19
Greece;EL;2020-35;80+yr;46;775704;11.8601940947;TESSy COVID-19
Greece;EL;2020-36;80+yr;53;775704;12.7626001671;TESSy COVID-19
Greece;EL;2020-37;80+yr;39;775704;11.8601940947;TESSy COVID-19
Greece;EL;2020-38;80+yr;65;775704;13.4071759331;TESSy COVID-19
Greece;EL;2020-39;80+yr;65;775704;16.7589699164;TESSy COVID-19
Greece;EL;2020-40;80+yr;111;775704;22.6890669637;TESSy COVID-19
Greece;EL;2020-41;80+yr;98;775704;26.9432670194;TESSy COVID-19
Greece;EL;2020-42;80+yr;107;775704;26.4276064066;TESSy COVID-19
Greece;EL;2020-43;80+yr;150;775704;33.1311943731;TESSy COVID-19
Greece;EL;2020-44;80+yr;330;775704;61.8792735373;TESSy COVID-19
Greece;EL;2020-45;80+yr;620;775704;122.4693955426;TESSy COVID-19
Greece;EL;2020-46;80+yr;912;775704;197.4980147066;TESSy COVID-19
Greece;EL;2020-47;80+yr;1214;775704;274.0736157091;TESSy COVID-19
Greece;EL;2020-48;80+yr;1080;775704;295.7313614472;TESSy COVID-19
Greece;EL;2020-49;80+yr;882;775704;252.9315305838;TESSy COVID-19
Greece;EL;2020-50;80+yr;678;775704;201.1076389963;TESSy COVID-19
Greece;EL;2020-51;80+yr;487;775704;150.1861534812;TESSy COVID-19
Greece;EL;2020-52;80+yr;345;775704;107.2574074647;TESSy COVID-19
Greece;EL;2020-53;80+yr;305;775704;83.7948495818;TESSy COVID-19
Greece;EL;2021-01;80+yr;317;775704;80.1852252921;TESSy COVID-19
Greece;EL;2021-02;80+yr;233;775704;70.9033342615;TESSy COVID-19
Greece;EL;2021-03;80+yr;212;775704;57.3672431752;TESSy COVID-19
Greece;EL;2021-04;80+yr;335;775704;70.5165888019;TESSy COVID-19
Greece;EL;2021-05;80+yr;389;775704;93.3345709188;TESSy COVID-19
Greece;EL;2021-06;80+yr;379;775704;99.0068376597;TESSy COVID-19
Greece;EL;2021-07;80+yr;474;775704;109.964625682;TESSy COVID-19
Greece;EL;2021-08;80+yr;525;775704;128.7862380496;TESSy COVID-19
Greece;EL;2021-09;80+yr;638;775704;149.9283231748;TESSy COVID-19
Greece;EL;2021-10;80+yr;729;775704;176.2270144282;TESSy COVID-19
Greece;EL;2021-11;80+yr;714;775704;186.0245660716;TESSy COVID-19
Greece;EL;2021-12;80+yr;689;775704;180.8679599435;TESSy COVID-19
Greece;EL;2021-13;80+yr;949;775704;211.1630209461;TESSy COVID-19
Greece;EL;2021-14;80+yr;788;775704;223.9256211132;TESSy COVID-19
Greece;EL;2021-15;80+yr;800;775704;204.717263286;TESSy COVID-19
Greece;EL;2021-16;80+yr;742;775704;198.7871662387;TESSy COVID-19
Greece;EL;2021-17;80+yr;569;775704;169.0077658488;TESSy COVID-19
Greece;EL;2021-18;80+yr;541;775704;143.0958200551;TESSy COVID-19
Greece;EL;2021-19;80+yr;468;775704;130.0753895816;TESSy COVID-19
Greece;EL;2021-20;80+yr;370;775704;108.0308983839;TESSy COVID-19
Greece;EL;2021-21;80+yr;258;775704;80.9587162113;TESSy COVID-19
Greece;EL;2021-22;80+yr;210;775704;60.3322916989;TESSy COVID-19
Greece;EL;2021-23;80+yr;151;775704;46.5383703062;TESSy COVID-19
Greece;EL;2021-24;80+yr;91;775704;31.1974670751;TESSy COVID-19
Greece;EL;2021-25;80+yr;55;775704;18.8216123676;TESSy COVID-19
Greece;EL;2021-26;80+yr;52;775704;13.7939213927;TESSy COVID-19
Greece;EL;2021-27;80+yr;92;775704;18.5637820612;TESSy COVID-19
Greece;EL;2021-28;80+yr;188;775704;36.0962428968;TESSy COVID-19
Greece;EL;2021-29;80+yr;244;775704;55.6913461836;TESSy COVID-19
Greece;EL;2021-30;80+yr;305;775704;70.7744191083;TESSy COVID-19
Greece;EL;2021-31;80+yr;452;775704;97.5887709745;TESSy COVID-19
Greece;EL;2021-32;80+yr;575;775704;132.3958623392;TESSy COVID-19
Greece;EL;2021-33;80+yr;744;775704;170.0390870745;TESSy COVID-19
Greece;EL;2021-34;80+yr;641;775704;178.5474871858;TESSy COVID-19
Greece;EL;2021-35;80+yr;572;775704;156.374080835;TESSy COVID-19
Greece;EL;2021-36;80+yr;476;775704;135.1030805565;TESSy COVID-19
Greece;EL;2021-37;80+yr;473;775704;122.3404803894;TESSy COVID-19
Greece;EL;2021-38;80+yr;460;775704;120.2778379382;TESSy COVID-19
Greece;EL;2021-39;80+yr;481;775704;121.3091591638;TESSy COVID-19
Greece;EL;2021-40;80+yr;533;775704;130.7199653476;TESSy COVID-19
Greece;EL;2021-41;80+yr;611;775704;147.478935264;TESSy COVID-19
Greece;EL;2021-42;80+yr;736;775704;173.6487113641;TESSy COVID-19
Greece;EL;2021-43;80+yr;816;775704;200.0763177707;TESSy COVID-19
Greece;EL;2021-44;80+yr;1249;775704;266.2097913637;TESSy COVID-19
Greece;EL;2021-45;80+yr;1405;775704;342.1408166001;TESSy COVID-19
Greece;EL;2021-46;80+yr;1443;775704;367.1503563215;TESSy COVID-19
Greece;EL;2021-47;80+yr;1384;775704;364.4431381042;TESSy COVID-19
Greece;EL;2021-48;80+yr;1386;775704;357.0949743717;TESSy COVID-19
Greece;EL;2021-49;80+yr;998;775704;307.3337252354;TESSy COVID-19
Greece;EL;2021-50;80+yr;853;775704;238.6219485783;TESSy COVID-19
Greece;EL;2021-51;80+yr;754;775704;207.1666511968;TESSy COVID-19
Greece;EL;2021-52;80+yr;1828;775704;332.8589255695;TESSy COVID-19
Greece;EL;2022-01;80+yr;3681;775704;710.193578994;TESSy COVID-19
Greece;EL;2022-02;80+yr;3757;775704;958.8709095222;TESSy COVID-19
Greece;EL;2022-03;80+yr;3226;775704;900.2145148149;TESSy COVID-19
Greece;EL;2022-04;80+yr;2859;775704;784.4487072388;TESSy COVID-19
Greece;EL;2022-05;80+yr;3471;775704;816.0329197735;TESSy COVID-19
Greece;EL;2022-06;80+yr;3115;775704;849.0351989934;TESSy COVID-19
Greece;EL;2022-07;80+yr;2959;775704;783.0306405536;TESSy COVID-19
Greece;EL;2022-08;80+yr;2420;775704;693.4346090777;TESSy COVID-19
Greece;EL;2022-09;80+yr;2533;775704;638.5167538133;TESSy COVID-19
Greece;EL;2022-10;80+yr;2803;775704;687.89125749;TESSy COVID-19
Greece;EL;2022-11;80+yr;4451;775704;935.1505213329;TESSy COVID-19
Greece;EL;2022-12;80+yr;5126;775704;1234.6204222229;TESSy COVID-19
Greece;EL;2022-13;80+yr;6315;775704;1474.9182677929;TESSy COVID-19
Greece;EL;2022-14;80+yr;5104;775704;1472.0821344224;TESSy COVID-19
Greece;EL;2022-15;80+yr;3179;775704;1067.8042139785;TESSy COVID-19
Greece;EL;2022-16;80+yr;2285;775704;704.3923970999;TESSy COVID-19
Greece;EL;2022-17;80+yr;2356;775704;598.295226014;TESSy COVID-19
Greece;EL;2022-18;80+yr;1597;775704;509.6016006105;TESSy COVID-19
Greece;EL;2022-19;80+yr;1336;775704;378.1081443437;TESSy COVID-19
Greece;EL;2022-20;80+yr;976;775704;298.0518342048;TESSy COVID-19
Greece;EL;2022-21;80+yr;883;775704;239.6532698039;TESSy COVID-19
Greece;EL;2022-22;80+yr;871;775704;226.1171787177;TESSy COVID-19
Greece;EL;2022-23;80+yr;1011;775704;242.6183183276;TESSy COVID-19
Greece;EL;2022-24;80+yr;1437;775704;315.5842950404;TESSy COVID-19
Greece;EL;2022-25;80+yr;2494;775704;506.7654672401;TESSy COVID-19
Greece;EL;2022-26;80+yr;3669;775704;794.5040891887;TESSy COVID-19
Greece;EL;2022-27;80+yr;5283;775704;1154.0484514712;TESSy COVID-19
Greece;EL;2022-28;80+yr;5804;775704;1429.2823035591;TESSy COVID-19
Greece;EL;2022-29;80+yr;5638;775704;1475.0471829461;TESSy COVID-19
Greece;EL;2022-30;80+yr;5490;775704;1434.5678248404;TESSy COVID-19
Greece;EL;2022-31;80+yr;4690;775704;1312.3562596042;TESSy COVID-19
Greece;EL;2022-32;80+yr;3865;775704;1102.8691356497;TESSy COVID-19
Greece;EL;2022-33;80+yr;2612;775704;834.9834472943;TESSy COVID-19
Greece;EL;2022-34;80+yr;2462;775704;654.1154873508;TESSy COVID-19
Greece;EL;2022-35;80+yr;1922;775704;565.1640316409;TESSy COVID-19
Greece;EL;2022-36;80+yr;1678;775704;464.09455153;TESSy COVID-19
Greece;EL;2022-37;80+yr;1495;775704;409.0477811124;TESSy COVID-19
Greece;EL;2022-38;80+yr;1569;775704;394.9960294133;TESSy COVID-19
Greece;EL;2022-39;80+yr;2319;775704;501.2221156524;TESSy COVID-19
Greece;EL;2022-40;80+yr;2520;775704;623.8204263482;TESSy COVID-19
Greece;EL;2022-41;80+yr;3074;775704;721.1513670163;TESSy COVID-19
Greece;EL;2022-42;80+yr;2983;775704;780.8390829492;TESSy COVID-19
Greece;EL;2022-43;80+yr;2902;775704;758.6656765983;TESSy COVID-19
Greece;EL;2022-44;80+yr;3383;775704;810.2317378794;TESSy COVID-19
Greece;EL;2022-45;80+yr;3089;775704;834.3388715283;TESSy COVID-19
Greece;EL;2022-46;80+yr;2946;775704;778.0029495787;TESSy COVID-19
Greece;EL;2022-47;80+yr;2471;775704;698.3333848994;TESSy COVID-19
Greece;EL;2022-48;80+yr;2278;775704;612.2180625599;TESSy COVID-19
Greece;EL;2022-49;80+yr;2652;775704;635.5517052896;TESSy COVID-19
Greece;EL;2022-50;80+yr;2677;775704;686.9888514176;TESSy COVID-19
Greece;EL;2022-51;80+yr;2318;775704;643.9311902478;TESSy COVID-19
Greece;EL;2022-52;80+yr;3072;775704;694.8526757629;TESSy COVID-19
Greece;EL;2023-01;80+yr;3317;775704;823.6389138125;TESSy COVID-19
Greece;EL;2023-02;80+yr;3256;775704;847.3593020018;TESSy COVID-19
Greece;EL;2023-03;80+yr;2284;775704;714.1899487433;TESSy COVID-19
Greece;EL;2023-04;80+yr;1463;775704;483.0450790508;TESSy COVID-19
Greece;EL;2023-05;80+yr;1159;775704;338.0155316977;TESSy COVID-19
Greece;EL;2023-06;80+yr;1059;775704;285.9338098037;TESSy COVID-19
Greece;EL;2023-07;80+yr;1344;775704;309.7831131463;TESSy COVID-19
Greece;EL;2023-08;80+yr;1442;775704;359.1576168229;TESSy COVID-19
Greece;EL;2023-09;80+yr;1245;775704;346.3950166558;TESSy COVID-19
Hungary;HU;2020-01;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-02;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-03;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-04;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-05;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-06;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-07;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-08;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-09;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-10;<15yr;0;1417233;NA;TESSy COVID-19
Hungary;HU;2020-11;<15yr;0;1417233;0;TESSy COVID-19
Hungary;HU;2020-12;<15yr;2;1417233;0.1411200558;TESSy COVID-19
Hungary;HU;2020-13;<15yr;7;1417233;0.635040251;TESSy COVID-19
Hungary;HU;2020-14;<15yr;6;1417233;0.9172803625;TESSy COVID-19
Hungary;HU;2020-15;<15yr;10;1417233;1.1289604462;TESSy COVID-19
Hungary;HU;2020-16;<15yr;3;1417233;0.9172803625;TESSy COVID-19
Hungary;HU;2020-17;<15yr;4;1417233;0.4939201952;TESSy COVID-19
Hungary;HU;2020-18;<15yr;10;1417233;0.9878403904;TESSy COVID-19
Hungary;HU;2020-19;<15yr;2;1417233;0.8467203346;TESSy COVID-19
Hungary;HU;2020-20;<15yr;3;1417233;0.3528001394;TESSy COVID-19
Hungary;HU;2020-21;<15yr;3;1417233;0.4233601673;TESSy COVID-19
Hungary;HU;2020-22;<15yr;2;1417233;0.3528001394;TESSy COVID-19
Hungary;HU;2020-23;<15yr;3;1417233;0.3528001394;TESSy COVID-19
Hungary;HU;2020-24;<15yr;1;1417233;0.2822401115;TESSy COVID-19
Hungary;HU;2020-25;<15yr;0;1417233;0.0705600279;TESSy COVID-19
Hungary;HU;2020-26;<15yr;1;1417233;0.0705600279;TESSy COVID-19
Hungary;HU;2020-27;<15yr;1;1417233;0.1411200558;TESSy COVID-19
Hungary;HU;2020-28;<15yr;3;1417233;0.2822401115;TESSy COVID-19
Hungary;HU;2020-29;<15yr;5;1417233;0.5644802231;TESSy COVID-19
Hungary;HU;2020-30;<15yr;11;1417233;1.1289604462;TESSy COVID-19
Hungary;HU;2020-31;<15yr;8;1417233;1.3406405298;TESSy COVID-19
Hungary;HU;2020-32;<15yr;7;1417233;1.0584004183;TESSy COVID-19
Hungary;HU;2020-33;<15yr;16;1417233;1.6228806414;TESSy COVID-19
Hungary;HU;2020-34;<15yr;6;1417233;1.5523206135;TESSy COVID-19
Hungary;HU;2020-35;<15yr;39;1417233;3.1752012548;TESSy COVID-19
Hungary;HU;2020-36;<15yr;77;1417233;8.1849632347;TESSy COVID-19
Hungary;HU;2020-37;<15yr;173;1417233;17.6400069713;TESSy COVID-19
Hungary;HU;2020-38;<15yr;326;1417233;35.2094539148;TESSy COVID-19
Hungary;HU;2020-39;<15yr;353;1417233;47.9102589341;TESSy COVID-19
Hungary;HU;2020-40;<15yr;341;1417233;48.9686593524;TESSy COVID-19
Hungary;HU;2020-41;<15yr;360;1417233;49.4625795476;TESSy COVID-19
Hungary;HU;2020-42;<15yr;474;1417233;58.8470632564;TESSy COVID-19
Hungary;HU;2020-43;<15yr;643;1417233;78.8155511479;TESSy COVID-19
Hungary;HU;2020-44;<15yr;769;1417233;99.6307593741;TESSy COVID-19
Hungary;HU;2020-45;<15yr;993;1417233;124.3267691339;TESSy COVID-19
Hungary;HU;2020-46;<15yr;1147;1417233;150.9984596746;TESSy COVID-19
Hungary;HU;2020-47;<15yr;1323;1417233;174.2832688767;TESSy COVID-19
Hungary;HU;2020-48;<15yr;2192;1417233;248.0184980169;TESSy COVID-19
Hungary;HU;2020-49;<15yr;1908;1417233;289.2961143298;TESSy COVID-19
Hungary;HU;2020-50;<15yr;1473;1417233;238.5634542803;TESSy COVID-19
Hungary;HU;2020-51;<15yr;1022;1417233;176.0472695739;TESSy COVID-19
Hungary;HU;2020-52;<15yr;384;1417233;99.2073992068;TESSy COVID-19
Hungary;HU;2020-53;<15yr;271;1417233;46.2168182649;TESSy COVID-19
Hungary;HU;2021-01;<15yr;370;1417233;45.2289778745;TESSy COVID-19
Hungary;HU;2021-02;<15yr;330;1417233;49.3920195197;TESSy COVID-19
Hungary;HU;2021-03;<15yr;359;1417233;48.615859213;TESSy COVID-19
Hungary;HU;2021-04;<15yr;515;1417233;61.6694643718;TESSy COVID-19
Hungary;HU;2021-05;<15yr;552;1417233;75.2875497536;TESSy COVID-19
Hungary;HU;2021-06;<15yr;683;1417233;87.1416344384;TESSy COVID-19
Hungary;HU;2021-07;<15yr;1153;1417233;129.5482111975;TESSy COVID-19
Hungary;HU;2021-08;<15yr;2140;1417233;232.3541718264;TESSy COVID-19
Hungary;HU;2021-09;<15yr;2585;1417233;333.3961317582;TESSy COVID-19
Hungary;HU;2021-10;<15yr;2592;1417233;365.2892643623;TESSy COVID-19
Hungary;HU;2021-11;<15yr;2079;1417233;329.5858902523;TESSy COVID-19
Hungary;HU;2021-12;<15yr;2184;1417233;300.7973988751;TESSy COVID-19
Hungary;HU;2021-13;<15yr;1757;1417233;278.0770698961;TESSy COVID-19
Hungary;HU;2021-14;<15yr;1180;1417233;207.2348018992;TESSy COVID-19
